election_year;county_number;county;party_id;party_name;candidate_number;candidate_name;candidate_birthyear;candidate_residence;candidate_gender;date_part
2013;1600;Sør-Trøndelag;KYST;Kystpartiet;8;Erik Strand;1973;Tjøme;M;39
2013;1600;Sør-Trøndelag;KYST;Kystpartiet;9;Hege  Kolstad;1962;Tønsberg;K;51
2013;1600;Sør-Trøndelag;KYST;Kystpartiet;10;Kjell Leif Bergtun;1951;Sandefjord;M;61
2013;1600;Sør-Trøndelag;KYST;Kystpartiet;11;Kristin Brennhaug;1968;Fjell;K;44
2013;1600;Sør-Trøndelag;KYST;Kystpartiet;12;Per Jørgen Hanssen;1947;Larvik;M;66
2013;1600;Sør-Trøndelag;KYST;Kystpartiet;13;Wenche Kristiansen;1967;Rødøy;K;46
2013;1600;Sør-Trøndelag;MDG;Miljøpartiet De Grønne;1;Harald August Nissen;1963;Oslo;M;50
2013;1600;Sør-Trøndelag;MDG;Miljøpartiet De Grønne;2;Trine Harbak;1991;Trondheim;K;21
2013;1600;Sør-Trøndelag;MDG;Miljøpartiet De Grønne;3;Svein  Hammer;1967;Trondheim;M;46
2013;1600;Sør-Trøndelag;MDG;Miljøpartiet De Grønne;4;Asbjørn Olav Syverhuset;1986;Trondheim;M;26
2013;1600;Sør-Trøndelag;MDG;Miljøpartiet De Grønne;5;Aleid Sunniva Teeuwen;1993;Trondheim;K;19
2013;1600;Sør-Trøndelag;MDG;Miljøpartiet De Grønne;6;Ask Ibsen Lindal;1994;Hitra;M;19
2013;1600;Sør-Trøndelag;MDG;Miljøpartiet De Grønne;7;Mona Undisdatter;1960;Trondheim;K;53
2013;1600;Sør-Trøndelag;MDG;Miljøpartiet De Grønne;8;Asbjørn  Svarva;1943;Trondheim;M;70
2013;1600;Sør-Trøndelag;MDG;Miljøpartiet De Grønne;9;Morten Skogly;1973;Malvik;M;40
2013;1600;Sør-Trøndelag;MDG;Miljøpartiet De Grønne;10;Jonas Blomberg Ghini;1990;Trondheim;M;23
2013;1600;Sør-Trøndelag;MDG;Miljøpartiet De Grønne;11;Kristin Amundsen;1951;Orkdal;K;61
2013;1600;Sør-Trøndelag;MDG;Miljøpartiet De Grønne;12;Andreas Bergsland;1969;Trondheim;M;43
2013;1600;Sør-Trøndelag;MDG;Miljøpartiet De Grønne;13;Klaus  Stafto;1973;Trondheim;M;40
2013;1600;Sør-Trøndelag;MDG;Miljøpartiet De Grønne;14;Magne Njåstad;1962;Trondheim;M;51
2013;1600;Sør-Trøndelag;MDG;Miljøpartiet De Grønne;15;Bente Aina Ingebrigtsen;1953;Trondheim;K;59
2013;1600;Sør-Trøndelag;MDG;Miljøpartiet De Grønne;16;Jan Bojer (Vindheim);1945;Trondheim;M;67
2013;1600;Sør-Trøndelag;NKP;Norges Kommunistiske Parti;1;Harald  Reppesgaard;1943;Trondheim;M;69
2013;1600;Sør-Trøndelag;NKP;Norges Kommunistiske Parti;2;Kai Petter Pettersen;1962;Trondheim;M;50
2013;1600;Sør-Trøndelag;NKP;Norges Kommunistiske Parti;3;Geir  Skavern;1979;Trondheim;M;34
2013;1600;Sør-Trøndelag;NKP;Norges Kommunistiske Parti;4;Anne Karina Giske;1946;Trondheim;K;67
2013;1600;Sør-Trøndelag;NKP;Norges Kommunistiske Parti;5;Jardar Nikolai Pettersen;1995;Trondheim;M;18
2013;1600;Sør-Trøndelag;NKP;Norges Kommunistiske Parti;6;Liliana  Bernal;1961;Trondheim;K;52
2013;1600;Sør-Trøndelag;NKP;Norges Kommunistiske Parti;7;Stig Ødegaard;1950;Trondheim;M;63
2013;1600;Sør-Trøndelag;NKP;Norges Kommunistiske Parti;8;Kristin Dalehamn;1984;Trondheim;K;28
2013;1600;Sør-Trøndelag;NKP;Norges Kommunistiske Parti;9;Audun Blix Nordlid;1995;Trondheim;M;18
2013;1600;Sør-Trøndelag;NKP;Norges Kommunistiske Parti;10;Knut Eide;1942;Trondheim;M;70
2013;1600;Sør-Trøndelag;NKP;Norges Kommunistiske Parti;11;Ellen  Kjønli;1950;Orkdal;K;62
2013;1600;Sør-Trøndelag;NKP;Norges Kommunistiske Parti;12; Christian  Larssen;1943;Trondheim;M;70
2013;1600;Sør-Trøndelag;NKP;Norges Kommunistiske Parti;13;Tor Einar Bekken;1964;Trondheim;M;49
2013;1600;Sør-Trøndelag;NKP;Norges Kommunistiske Parti;14;Vegard Thonstad;1983;Trondheim;M;30
2013;1600;Sør-Trøndelag;NKP;Norges Kommunistiske Parti;15;Terje Albregtsen;1949;Trondheim;M;63
2013;1600;Sør-Trøndelag;NKP;Norges Kommunistiske Parti;16;Henrik Ludvig Storø Poulsson;1964;Trondheim;M;48
2013;1600;Sør-Trøndelag;PP;Pensjonistpartiet;1;Harald Fagervold;1944;Rissa;M;69
2013;1600;Sør-Trøndelag;PP;Pensjonistpartiet;2;Lillian Dalager Bromseth;1939;Trondheim;K;74
2013;1600;Sør-Trøndelag;PP;Pensjonistpartiet;3;Asle  Bjørgen;1948;Meldal;M;65
2013;1600;Sør-Trøndelag;PP;Pensjonistpartiet;4;Terje Wold;1943;Trondheim;M;69
2013;1600;Sør-Trøndelag;PP;Pensjonistpartiet;5;Bergljot Stokkan;1932;Hitra;K;81
2013;1600;Sør-Trøndelag;PP;Pensjonistpartiet;6;Per  Ervik;1942;Hitra;M;70
2013;1600;Sør-Trøndelag;PP;Pensjonistpartiet;7;Mona Foss;1960;Rissa;K;53
2013;1600;Sør-Trøndelag;PP;Pensjonistpartiet;8;Terje Moxness;1942;Melhus;M;70
2013;1600;Sør-Trøndelag;PP;Pensjonistpartiet;9;Inger  Sundgård;1943;Hitra;K;69
2013;1600;Sør-Trøndelag;PP;Pensjonistpartiet;10;Arne Waldemar Olsen;1940;Trondheim;M;72
2013;1600;Sør-Trøndelag;PP;Pensjonistpartiet;11;Bjørg Gunda Høydal;1939;Trondheim;K;73
2013;1600;Sør-Trøndelag;PP;Pensjonistpartiet;12;Svend Undseth;1939;Trondheim;M;73
2013;1600;Sør-Trøndelag;PP;Pensjonistpartiet;13;Lis Edwards;1944;Trondheim;K;68
2013;1600;Sør-Trøndelag;PP;Pensjonistpartiet;14;Bjørnar Rasch Nilsen;1945;Steinkjer;M;68
2013;1600;Sør-Trøndelag;PP;Pensjonistpartiet;15;Bjørn Erik Dypdahl;1948;Levanger;M;65
2013;1600;Sør-Trøndelag;PP;Pensjonistpartiet;16;Dag Are Olsen;1968;Bjugn;M;45
2013;1600;Sør-Trøndelag;PIR;Piratpartiet;1;Even Solum Gran;1990;Trondheim;M;22
2013;1600;Sør-Trøndelag;PIR;Piratpartiet;2;David Harestad;1987;Trondheim;M;26
2013;1600;Sør-Trøndelag;PIR;Piratpartiet;3;Ida Bakke;1989;Trondheim;K;24
2013;1600;Sør-Trøndelag;PIR;Piratpartiet;4;Pål Ditlefsen Ekran;1970;Malvik;M;43
2013;1600;Sør-Trøndelag;PIR;Piratpartiet;5;Roger Kamben;1973;Trondheim;M;40
2013;1600;Sør-Trøndelag;PIR;Piratpartiet;6;Jonas Staveli;1993;Trondheim;M;19
2013;1600;Sør-Trøndelag;PIR;Piratpartiet;7;Eystein Røset;1982;Selbu;M;31
2013;1600;Sør-Trøndelag;PIR;Piratpartiet;8;Marton L. Teilgård;1986;Trondheim;M;27
2013;1600;Sør-Trøndelag;PIR;Piratpartiet;9;Vegard Bilsbak;1984;Trondheim;M;28
2013;1600;Sør-Trøndelag;PIR;Piratpartiet;10;Tom Brandtzæg;1986;Trondheim;M;26
2013;1600;Sør-Trøndelag;PIR;Piratpartiet;11;André Fagerheim;1990;Trondheim;M;23
2013;1600;Sør-Trøndelag;PIR;Piratpartiet;12;Davor Poljcic;1990;Trondheim;M;23
2013;1600;Sør-Trøndelag;PIR;Piratpartiet;13;Audun Bilsbak;1987;Trondheim;M;25
2013;1600;Sør-Trøndelag;PIR;Piratpartiet;14;Vilde Kristine Grav;1990;Trondheim;K;22
2013;1600;Sør-Trøndelag;RØDT;Rødt;1;Ronny Kjelsberg;1977;Trondheim;M;36
2013;1600;Sør-Trøndelag;RØDT;Rødt;2;Julie Nesset;1990;Trondheim;K;23
2013;1600;Sør-Trøndelag;RØDT;Rødt;3;Jo Skårderud;1985;Trondheim;M;28
2013;1600;Sør-Trøndelag;RØDT;Rødt;4;Nora Warholm  Essahli;1995;Trondheim;K;18
2013;1600;Sør-Trøndelag;RØDT;Rødt;5;John-Peder Denstad;1955;Trondheim;M;58
2013;1600;Sør-Trøndelag;RØDT;Rødt;6;Irene Tamnes;1951;Røros;K;62
2013;1600;Sør-Trøndelag;RØDT;Rødt;7;Mona  Bjørn;1981;Trondheim;K;31
2013;1600;Sør-Trøndelag;RØDT;Rødt;8;Mads Løkeland;1946;Orkdal;M;67
2013;1600;Sør-Trøndelag;RØDT;Rødt;9;Lise Lotte Strand;1988;Trondheim;K;25
2013;1600;Sør-Trøndelag;RØDT;Rødt;10;Øyvind Sletvold;1961;Melhus;M;52
2013;1600;Sør-Trøndelag;RØDT;Rødt;11;Kristin Bjørlykke;1964;Trondheim;K;48
2013;1600;Sør-Trøndelag;RØDT;Rødt;12;Therese Fjellheim;1971;Skaun;K;42
2013;1600;Sør-Trøndelag;RØDT;Rødt;13;Jann  Krangnes;1951;Hitra;M;61
2013;1600;Sør-Trøndelag;RØDT;Rødt;14;Torill Skjærseth;1951;Trondheim;K;62
2013;1600;Sør-Trøndelag;RØDT;Rødt;15;Terje Fagereng;1951;Midtre Gauldal;M;61
2013;1600;Sør-Trøndelag;RØDT;Rødt;16;Peder Martin Lysestøl;1942;Trondheim;M;70
2013;1600;Sør-Trøndelag;SP;Senterpartiet;1;Heidi Greni;1962;Holtålen;K;51
2013;1600;Sør-Trøndelag;SP;Senterpartiet;2;Hallgeir Grøntvedt;1959;Ørland;M;53
2013;1600;Sør-Trøndelag;SP;Senterpartiet;3;Oda Marie Sagør Stølen;1992;Hemne;K;21
2013;1600;Sør-Trøndelag;SP;Senterpartiet;4;Christian  Hemmingsen;1975;Trondheim;M;38
2013;1600;Sør-Trøndelag;SP;Senterpartiet;5;Anne Haave;1983;Selbu;K;30
2013;1600;Sør-Trøndelag;SP;Senterpartiet;6;Gunn Iversen Stokke;1959;Skaun;K;54
2013;1600;Sør-Trøndelag;SP;Senterpartiet;7;Aleksander Rønningen;1992;Trondheim;M;21
2013;1600;Sør-Trøndelag;SP;Senterpartiet;8;Oddbjørn Rømma;1962;Åfjord;M;50
2013;1600;Sør-Trøndelag;SP;Senterpartiet;9;Bjørg Marit Sæteren;1959;Oppdal;K;54
2013;1600;Sør-Trøndelag;SP;Senterpartiet;10;Jarle Martin Gundersen;1959;Klæbu;M;54
2013;1600;Sør-Trøndelag;SP;Senterpartiet;11;Ellen Aanes Draagen;1965;Hitra;K;47
2013;1600;Sør-Trøndelag;SP;Senterpartiet;12;Oddbjørn Bang;1953;Orkdal;M;60
2013;1600;Sør-Trøndelag;SP;Senterpartiet;13;Kristine Graneng;1992;Bjugn;K;21
2013;1600;Sør-Trøndelag;SP;Senterpartiet;14;Ivar Syrstad;1956;Meldal;M;57
2013;1600;Sør-Trøndelag;SP;Senterpartiet;15;Jorid Oliv Jagtøyen;1971;Melhus;K;41
2013;1600;Sør-Trøndelag;SP;Senterpartiet;16;Ola Borten Moe;1976;Trondheim;M;37
2013;1600;Sør-Trøndelag;SV;Sosialistisk Venstreparti;1;Snorre Serigstad Valen;1984;Trondheim;M;28
2013;1600;Sør-Trøndelag;SV;Sosialistisk Venstreparti;2;Aud Herbjørg Kvalvik;1956;Melhus;K;56
2013;1600;Sør-Trøndelag;SV;Sosialistisk Venstreparti;3;Latifa Nasser;1959;Trondheim;K;54
2013;1600;Sør-Trøndelag;SV;Sosialistisk Venstreparti;4;Erik Øien;1993;Skaun;M;19
2013;1600;Sør-Trøndelag;SV;Sosialistisk Venstreparti;5;Rakel Therese S. Trondal;1974;Malvik;K;39
2013;1600;Sør-Trøndelag;SV;Sosialistisk Venstreparti;6;Bjørn Einar Salvesen;1958;Røros;M;55
2013;1600;Sør-Trøndelag;SV;Sosialistisk Venstreparti;7;Madeleine Mittet;1992;Trondheim;K;20
2013;1600;Sør-Trøndelag;SV;Sosialistisk Venstreparti;8;Espen Andresen;1966;Malvik;M;46
2013;1600;Sør-Trøndelag;SV;Sosialistisk Venstreparti;9;Vilde Therese Arntzen Røstad;1981;Ørland;K;32
2013;1600;Sør-Trøndelag;SV;Sosialistisk Venstreparti;10;Hasan Ajnadzic;1951;Trondheim;M;62
2013;1600;Sør-Trøndelag;SV;Sosialistisk Venstreparti;11;Siv Åse Syrstad;1974;Orkdal;K;39
2013;1600;Sør-Trøndelag;SV;Sosialistisk Venstreparti;12;Olav Athammer;1965;Hitra;M;47
2013;1600;Sør-Trøndelag;SV;Sosialistisk Venstreparti;13;Randi Reese;1948;Trondheim;K;65
2013;1600;Sør-Trøndelag;SV;Sosialistisk Venstreparti;14;Kenneth Torsmyr Kjelsnes;1982;Trondheim;M;30
2013;1600;Sør-Trøndelag;SV;Sosialistisk Venstreparti;15;Kirsten Olava Hofstad;1960;Tydal;K;53
2013;1600;Sør-Trøndelag;SV;Sosialistisk Venstreparti;16;Knut Fagerbakke;1952;Trondheim;M;61
2013;1600;Sør-Trøndelag;V;Venstre;1;Jon Gunnes;1956;Trondheim;M;56
2013;1600;Sør-Trøndelag;V;Venstre;2;Ina Roll Spinnangr;1982;Trondheim;K;30
2013;1600;Sør-Trøndelag;V;Venstre;3;Arvid Agnar Hammernes;1955;Frøya;M;58
2013;1600;Sør-Trøndelag;V;Venstre;4;Åsne Kristin Nordeide;1994;Orkdal;K;19
2013;1600;Sør-Trøndelag;V;Venstre;5;Trond Grønli Åm;1976;Trondheim;M;37
2013;1600;Sør-Trøndelag;V;Venstre;6;Gerd-Mette Vatne Drabløs;1972;Oppdal;K;41
2013;1600;Sør-Trøndelag;V;Venstre;7;Christian Bonvik;1979;Orkdal;M;34
2013;1600;Sør-Trøndelag;V;Venstre;8;Kjersti Dalen Stæhli;1976;Melhus;K;36
2013;1600;Sør-Trøndelag;V;Venstre;9;Rune Johnsen;1963;Røros;M;50
2013;1600;Sør-Trøndelag;V;Venstre;10;Barbro Brønner Eikset;1973;Bjugn;K;39
2013;1600;Sør-Trøndelag;V;Venstre;11;Petter Rønning;1993;Trondheim;M;20
2013;1600;Sør-Trøndelag;V;Venstre;12;Lone Kvålsvoll;1979;Orkdal;K;34
2013;1600;Sør-Trøndelag;V;Venstre;13;John  Paulsby;1955;Tydal;M;58
2013;1600;Sør-Trøndelag;V;Venstre;14;Anne-Lise Eidsvåg;1956;Skaun;K;56
2013;1600;Sør-Trøndelag;V;Venstre;15;Geir Liang;1969;Klæbu;M;44
2013;1600;Sør-Trøndelag;V;Venstre;16;Jørn Nordmeland;1977;Osen;M;35
2013;1700;Nord-Trøndelag;A;Arbeiderpartiet;1;Ingvild Kjerkol;1975;Stjørdal;K;38
2013;1700;Nord-Trøndelag;A;Arbeiderpartiet;2;Arild Aglen Stokkan-Grande;1978;Levanger;M;35
2013;1700;Nord-Trøndelag;A;Arbeiderpartiet;3;Jorid Holstad Nordmelan;1991;Namsos;K;22
2013;1700;Nord-Trøndelag;A;Arbeiderpartiet;4;Terje Sørvik;1967;Vikna;M;46
2013;1700;Nord-Trøndelag;A;Arbeiderpartiet;5;May Britt Lagesen;1971;Steinkjer;K;42
2013;1700;Nord-Trøndelag;A;Arbeiderpartiet;6;Jan Inge Kaspersen;1980;Stjørdal;M;32
2013;1700;Nord-Trøndelag;A;Arbeiderpartiet;7;Trine Synnøve Hallem;1968;Verdal;K;45
2013;1700;Nord-Trøndelag;A;Arbeiderpartiet;8;Bjørn Kristian Engen;1959;Namdalseid;M;54
2013;1700;Nord-Trøndelag;A;Arbeiderpartiet;9;Randi Ness;1983;Lierne;K;30
2013;1700;Nord-Trøndelag;A;Arbeiderpartiet;10;Stian Brekkvassmo;1975;Namsskogan;M;38
2013;1700;Nord-Trøndelag;A;Arbeiderpartiet;11;Anne Marit Mevassvik;1966;Overhalla;K;47
2013;1700;Nord-Trøndelag;KRISTNE;De Kristne;1;John Erik Selle;1966;Bærum;M;47
2013;1700;Nord-Trøndelag;KRISTNE;De Kristne;2;Egil Kristian Graneggen;1965;Trondheim;M;47
2013;1700;Nord-Trøndelag;KRISTNE;De Kristne;3;Trond Skogaker;1962;Trondheim;M;51
2013;1700;Nord-Trøndelag;KRISTNE;De Kristne;4;Reidun Løvdal;1954;Trondheim;K;59
2013;1700;Nord-Trøndelag;KRISTNE;De Kristne;5;Ivar Dahle;1948;Melhus;M;65
2013;1700;Nord-Trøndelag;KRISTNE;De Kristne;6;May Elin Larsen;1953;Rissa;K;60
2013;1700;Nord-Trøndelag;KRISTNE;De Kristne;7;Bjørg Elverum;1958;Levanger;K;55
2013;1700;Nord-Trøndelag;KRISTNE;De Kristne;8;Bjørnar Trøen;1951;Inderøy;M;62
2013;1700;Nord-Trøndelag;KRISTNE;De Kristne;9;Rolf Thomsen;1957;Levanger;M;56
2013;1700;Nord-Trøndelag;KRISTNE;De Kristne;10;Adolf Andreas Brekke;1929;Stjørdal;M;84
2013;1700;Nord-Trøndelag;DEMN;Demokratene i Norge;1;Bjørn-Jarle Røsvik Sandnes;1989;Steinkjer;M;23
2013;1700;Nord-Trøndelag;DEMN;Demokratene i Norge;2;Terje Brønstad;1978;Steinkjer;M;35
2013;1700;Nord-Trøndelag;DEMN;Demokratene i Norge;3;Lise Rikardsen;1972;Meldal;K;40
2013;1700;Nord-Trøndelag;DEMN;Demokratene i Norge;4;Tore Konrad Trapnes;1956;Steinkjer;M;56
2013;1700;Nord-Trøndelag;DEMN;Demokratene i Norge;5;Roger Nordheim;1968;Stjørdal;M;45
2013;1700;Nord-Trøndelag;DEMN;Demokratene i Norge;6;Jenny Kristoffersen Myran;1962;Midtre Gauldal;K;51
2013;1700;Nord-Trøndelag;DEMN;Demokratene i Norge;7;Lodve Jo Grue Larsen;1973;Levanger;M;40
2013;1700;Nord-Trøndelag;DEMN;Demokratene i Norge;8;Ann Kristin Johansen;1969;Orkdal;K;44
2013;1700;Nord-Trøndelag;DEMN;Demokratene i Norge;9;Per Leo Bjørdal;1945;Steinkjer;M;67
2013;1700;Nord-Trøndelag;DEMN;Demokratene i Norge;10;Harald Arvid Andresen;1945;Rissa;M;68
2013;1700;Nord-Trøndelag;DEMN;Demokratene i Norge;11;Svein Otto Nilsen;1956;Trondheim;M;57
2013;1700;Nord-Trøndelag;FRP;Fremskrittspartiet;1;Robert Eriksson;1974;Verdal;M;39
2013;1700;Nord-Trøndelag;FRP;Fremskrittspartiet;2;Stein Arve Torgnesøy;1966;Steinkjer;M;47
2013;1700;Nord-Trøndelag;FRP;Fremskrittspartiet;3;Marika Aakervik Pedersen;1985;Namsos;K;27
2013;1700;Nord-Trøndelag;FRP;Fremskrittspartiet;4;Tore Kristiansen;1965;Verran;M;47
2013;1700;Nord-Trøndelag;FRP;Fremskrittspartiet;5;Tor Sverre Børseth;1967;Stjørdal;M;45
2013;1700;Nord-Trøndelag;FRP;Fremskrittspartiet;6;Berit Musum;1965;Verdal;K;48
2013;1700;Nord-Trøndelag;FRP;Fremskrittspartiet;7;Oddvar Arild Bakke;1946;Vikna;M;67
2013;1700;Nord-Trøndelag;FRP;Fremskrittspartiet;8;Tore Nordfjellmark;1968;Overhalla;M;44
2013;1700;Nord-Trøndelag;FRP;Fremskrittspartiet;9;Terje Bjarte Langli;1965;Steinkjer;M;48
2013;1700;Nord-Trøndelag;FRP;Fremskrittspartiet;10;Roger Martin Mikalsen;1966;Nærøy;M;47
2013;1700;Nord-Trøndelag;FRP;Fremskrittspartiet;11;Alexandra Westby Stokke;1993;Stjørdal;K;20
2013;1700;Nord-Trøndelag;H;Høyre;1;Elin Rodum Agdestein;1957;Steinkjer;K;55
2013;1700;Nord-Trøndelag;H;Høyre;2;Gunnar Johannes Viken;1948;Inderøy;M;65
2013;1700;Nord-Trøndelag;H;Høyre;3;Erik Fløan;1993;Trondheim;M;20
2013;1700;Nord-Trøndelag;H;Høyre;4;Frode Revhaug;1957;Frosta;M;56
2013;1700;Nord-Trøndelag;H;Høyre;5;Siw Bleikvassli;1969;Namsos;K;43
2013;1700;Nord-Trøndelag;H;Høyre;6;Andreas Jenssen Hjelmstad;1985;Levanger;M;28
2013;1700;Nord-Trøndelag;H;Høyre;7;Silje Heggdal Sjøvold;1991;Verdal;K;21
2013;1700;Nord-Trøndelag;H;Høyre;8;Pål Sæther Eiden;1969;Vikna;M;44
2013;1700;Nord-Trøndelag;H;Høyre;9;Hilde Børstad Melhus;1977;Inderøy;K;36
2013;1700;Nord-Trøndelag;H;Høyre;10;Nina Bakken Bye;1969;Levanger;K;44
2013;1700;Nord-Trøndelag;H;Høyre;11;Tor Erik Jensen;1949;Steinkjer;M;63
2013;1700;Nord-Trøndelag;KRF;Kristelig Folkeparti;1;Johan Dahle Fossan;1948;Levanger;M;64
2013;1700;Nord-Trøndelag;KRF;Kristelig Folkeparti;2;Åste Marie Lande Lindau;1977;Namsos;K;35
2013;1700;Nord-Trøndelag;KRF;Kristelig Folkeparti;3;Torgeir Værnesbranden;1985;Stjørdal;M;28
2013;1700;Nord-Trøndelag;KRF;Kristelig Folkeparti;4;Rigmor Hafell;1971;Verdal;K;42
2013;1700;Nord-Trøndelag;KRF;Kristelig Folkeparti;5;Jon Normann Tviberg;1969;Leksvik;M;43
2013;1700;Nord-Trøndelag;KRF;Kristelig Folkeparti;6;Inger Lise Rokseth Leite;1970;Stjørdal;K;43
2013;1700;Nord-Trøndelag;KRF;Kristelig Folkeparti;7;Per Olav Mork;1962;Namsos;M;51
2013;1700;Nord-Trøndelag;KRF;Kristelig Folkeparti;8;Ingebjørg Mikalsen;1956;Levanger;K;56
2013;1700;Nord-Trøndelag;KRF;Kristelig Folkeparti;9;Jann Karlsen;1953;Levanger;M;60
2013;1700;Nord-Trøndelag;KRF;Kristelig Folkeparti;10;Maria Aune;1981;Inderøy;K;32
2013;1700;Nord-Trøndelag;KRF;Kristelig Folkeparti;11;Kjartan Urangsæter Åsebø;1975;Nærøy;M;38
2013;1700;Nord-Trøndelag;KSP;Kristent Samlingsparti;1;Oddmund Hyldmo;1945;Stjørdal;M;68
2013;1700;Nord-Trøndelag;KSP;Kristent Samlingsparti;2;Bjørn Valde;1949;Levanger;M;63
2013;1700;Nord-Trøndelag;KSP;Kristent Samlingsparti;3;Sigrid Beathe Hyldmo Bremset;1969;Stjørdal;K;44
2013;1700;Nord-Trøndelag;KSP;Kristent Samlingsparti;4;Olav Langås;1961;Stjørdal;M;51
2013;1700;Nord-Trøndelag;KSP;Kristent Samlingsparti;5;Elisabeth Arnet Sandvik;1938;Trondheim;K;75
2013;1700;Nord-Trøndelag;KSP;Kristent Samlingsparti;6;Jon Magne Bremset;1966;Stjørdal;M;46
2013;1700;Nord-Trøndelag;KSP;Kristent Samlingsparti;7;Karin Margrethe Hyldmo;1944;Stjørdal;K;68
2013;1700;Nord-Trøndelag;KSP;Kristent Samlingsparti;8;Bjørn Sæther;1955;Trondheim;M;57
2013;1700;Nord-Trøndelag;KSP;Kristent Samlingsparti;9;Unni Grethe Bergfald;1943;Trondheim;K;69
2013;1700;Nord-Trøndelag;KYST;Kystpartiet;1;Wenche Moen Kristiansen;1967;Rødøy;K;46
2013;1700;Nord-Trøndelag;KYST;Kystpartiet;2;Svein Henning Herlof Tennes;1955;Vågan;M;58
2013;1700;Nord-Trøndelag;KYST;Kystpartiet;3;Bjørn Christian Borch;1945;Oslo;M;67
2013;1700;Nord-Trøndelag;KYST;Kystpartiet;4;Bengt Stabrun Johansen;1967;Alta;M;46
2013;1700;Nord-Trøndelag;KYST;Kystpartiet;5;Erik Strand;1973;Tjøme;M;39
2013;1700;Nord-Trøndelag;KYST;Kystpartiet;6;Hege Margrethe Kolstad;1962;Tønsberg;K;51
2013;1700;Nord-Trøndelag;KYST;Kystpartiet;7;Kjell Leif Bergtun;1951;Sandefjord;M;61
2013;1700;Nord-Trøndelag;KYST;Kystpartiet;8;Kristin Brennhaug;1968;Fjell;K;44
2013;1700;Nord-Trøndelag;KYST;Kystpartiet;9;Per Jørgen Hanssen;1947;Larvik;M;66
2013;1700;Nord-Trøndelag;MDG;Miljøpartiet De Grønne;1;Trude Blomseth Thy;1985;Ski;K;27
2013;1700;Nord-Trøndelag;MDG;Miljøpartiet De Grønne;2;Arvid Wold;1950;Verdal;M;63
2013;1700;Nord-Trøndelag;MDG;Miljøpartiet De Grønne;3;Marlene Imre;1972;Namsos;K;40
2013;1700;Nord-Trøndelag;MDG;Miljøpartiet De Grønne;4;Tommy Reinås;1972;Stjørdal;M;41
2013;1700;Nord-Trøndelag;MDG;Miljøpartiet De Grønne;5;Ingrid Husby Liland;1990;Oslo;K;23
2013;1700;Nord-Trøndelag;MDG;Miljøpartiet De Grønne;6;John Christian Hille;1954;Levanger;M;59
2013;1700;Nord-Trøndelag;MDG;Miljøpartiet De Grønne;7;Hanne Johnsen;1967;Steinkjer;K;46
2013;1700;Nord-Trøndelag;MDG;Miljøpartiet De Grønne;8;Anders Hals;1960;Inderøy;M;52
2013;1700;Nord-Trøndelag;MDG;Miljøpartiet De Grønne;9;Ellen Johanne Strømsøe;1942;Levanger;K;71
2013;1700;Nord-Trøndelag;MDG;Miljøpartiet De Grønne;10;Karstein Olav Øie;1955;Høylandet;M;57
2013;1700;Nord-Trøndelag;MDG;Miljøpartiet De Grønne;11;Asle Hegge;1968;Steinkjer;M;45
2013;1700;Nord-Trøndelag;PIR;Piratpartiet;1;Even Solum Gran;1990;Trondheim;M;22
2013;1700;Nord-Trøndelag;PIR;Piratpartiet;2;Fredrik Weisethaunet;1986;Stjørdal;M;26
2013;1700;Nord-Trøndelag;PIR;Piratpartiet;3;Jon Arve Selnes;1989;Namsos;M;24
2013;1700;Nord-Trøndelag;PIR;Piratpartiet;4;Tale Mathilde Haukbjørk Christiansen Østrådal;1989;Kristiansand;K;23
2013;1700;Nord-Trøndelag;PIR;Piratpartiet;5;Gunvar Mjølhus;1981;Karmøy;M;32
2013;1700;Nord-Trøndelag;PIR;Piratpartiet;6;Ali Reza Nouri;1981;Oslo;M;31
2013;1700;Nord-Trøndelag;RØDT;Rødt;1;Tor Erik Berg;1984;Verdal;M;29
2013;1700;Nord-Trøndelag;RØDT;Rødt;2;Hanne Lise Fahsing;1974;Namsos;K;39
2013;1700;Nord-Trøndelag;RØDT;Rødt;3;Olav Endre Liseter;1985;Namdalseid;M;28
2013;1700;Nord-Trøndelag;RØDT;Rødt;4;Johanna Sagmo;1994;Grong;K;19
2013;1700;Nord-Trøndelag;RØDT;Rødt;5;Helge Rønsåsbjørg;1989;Trondheim;M;24
2013;1700;Nord-Trøndelag;RØDT;Rødt;6;Kristin Rannem;1986;Oslo;K;27
2013;1700;Nord-Trøndelag;RØDT;Rødt;7;Andreas Lines;1989;Trondheim;M;24
2013;1700;Nord-Trøndelag;RØDT;Rødt;8;Hilde Løvås;1956;Levanger;K;57
2013;1700;Nord-Trøndelag;RØDT;Rødt;9;Joar Borge Svarthe;1955;Nærøy;M;57
2013;1700;Nord-Trøndelag;RØDT;Rødt;10;Peder Ressem Østring;1994;Steinkjer;M;19
2013;1700;Nord-Trøndelag;RØDT;Rødt;11;Finn Rossing;1953;Steinkjer;M;60
2013;1700;Nord-Trøndelag;SP;Senterpartiet;1;Marit Arnstad;1962;Stjørdal;K;51
2013;1700;Nord-Trøndelag;SP;Senterpartiet;2;Bjørn Arild Gram;1972;Steinkjer;M;41
2013;1700;Nord-Trøndelag;SP;Senterpartiet;3;Bjørg Tingstad;1959;Fosnes;K;54
