KOMMNR;KOMMUNE;PARTIKODE;PARTINAVN;PLASSNR;NAVN;FØDT;KJØNN;STEMMETILLEGG;STILTE 2007
1851;Lødingen;H;Høyre;5;Wiggo Marthinussen;1959;M;N;J
1851;Lødingen;H;Høyre;6;Heidi Janne Martinsen;1957;K;N;J
1851;Lødingen;H;Høyre;7;Marius Ytterstad;1985;M;N;J
1851;Lødingen;H;Høyre;8;Steve Ingebrigt Strøm;1953;M;N;J
1851;Lødingen;H;Høyre;9;Sissel Ellingsen;1950;K;N;J
1851;Lødingen;H;Høyre;10;Arnfinn Fenes;1952;M;N;J
1851;Lødingen;H;Høyre;11;Gunn Haldis Eik-Andresen;1954;K;N;J
1851;Lødingen;H;Høyre;12;John Olav Gjestvang;1961;M;N;J
1851;Lødingen;H;Høyre;13;Anne Grete Johansen;1965;K;N;J
1851;Lødingen;H;Høyre;14;Tor-Eirik Andersen;1945;M;N;J
1851;Lødingen;H;Høyre;15;Monica Kvæl Kvalø;1970;K;N;J
1851;Lødingen;H;Høyre;16;Geir Halfdan Nilsen;1965;M;N;J
1851;Lødingen;H;Høyre;17;Leif-Arne Hansen;1956;M;N;J
1851;Lødingen;H;Høyre;18;Harald Kristian Leivseth;1950;M;N;J
1851;Lødingen;H;Høyre;19;Rune Nilssen;1967;M;N;J
1851;Lødingen;H;Høyre;20;Are Kristen Marthinussen;1956;M;N;J
1851;Lødingen;H;Høyre;21;Terje Olstad Hanssen;1947;M;N;J
1851;Lødingen;SP;Senterpartiet;1;Svein Magne Husjord;1958;M;J;J
1851;Lødingen;SP;Senterpartiet;2;Janne M Norheim Mørstad;1966;K;N;J
1851;Lødingen;SP;Senterpartiet;3;Sigbjørn Baartvedt Olsen;1986;M;N;J
1851;Lødingen;SP;Senterpartiet;4;Dagrun Olavsrud Anthonsen;1954;K;N;J
1851;Lødingen;SP;Senterpartiet;5;Randi Helen Olsen;1936;K;N;J
1851;Lødingen;SP;Senterpartiet;6;John Sverre Bakken;1940;M;N;J
1851;Lødingen;SP;Senterpartiet;7;Jorunn Gunvor Husjord;1961;K;N;J
1851;Lødingen;SP;Senterpartiet;8;Torbjørn Harald Rinø;1956;M;N;J
1851;Lødingen;SP;Senterpartiet;9;Ruth Lunde Langedal;1963;K;N;J
1851;Lødingen;SP;Senterpartiet;10;Frank Harald Johansen;1955;M;N;J
1851;Lødingen;SP;Senterpartiet;11;Even Falch Haugland;1966;M;N;J
1851;Lødingen;SV;Sosialistisk Venstreparti;1;Kurt Lenhard Olsen;1951;M;J;J
1851;Lødingen;SV;Sosialistisk Venstreparti;2;Grete Myrstad Martinsen;1959;K;J;J
1851;Lødingen;SV;Sosialistisk Venstreparti;3;Dagfinn Ribe;1945;M;J;J
1851;Lødingen;SV;Sosialistisk Venstreparti;4;Marit Vikjord;1965;K;N;J
1851;Lødingen;SV;Sosialistisk Venstreparti;5;Svein Joar Husjord;1988;M;N;J
1851;Lødingen;SV;Sosialistisk Venstreparti;6;Ragnhild Vilhelmsen;1976;K;N;J
1851;Lødingen;SV;Sosialistisk Venstreparti;7;Geir Johansen;1953;M;N;J
1851;Lødingen;SV;Sosialistisk Venstreparti;8;Ruth Ottemo;1956;K;N;J
1851;Lødingen;SV;Sosialistisk Venstreparti;9;Olav Kyrre Bjugn;1951;M;N;J
1851;Lødingen;SV;Sosialistisk Venstreparti;10;Helen Hegg;1954;K;N;J
1851;Lødingen;SV;Sosialistisk Venstreparti;11;Grete Pettersen;1943;K;N;J
1851;Lødingen;SV;Sosialistisk Venstreparti;12;Eli Fossem;1951;K;N;J
1851;Lødingen;SV;Sosialistisk Venstreparti;13;Ilse De Raad;1959;K;N;J
1851;Lødingen;SV;Sosialistisk Venstreparti;14;Kristine Kaspara Olsen;1953;K;N;J
1851;Lødingen;SV;Sosialistisk Venstreparti;15;Torstein Aaring Nilsen;1940;M;N;J
1851;Lødingen;SV;Sosialistisk Venstreparti;16;Vigdis Øvergaard;1959;K;N;J
1851;Lødingen;SV;Sosialistisk Venstreparti;17;Ellen Elisabeth Baardtvedt;1953;K;N;J
1851;Lødingen;SV;Sosialistisk Venstreparti;18;Elsa Margrete Nilsen;1942;K;N;J
1851;Lødingen;SV;Sosialistisk Venstreparti;19;Mary Jakobsen;1957;K;N;J
1851;Lødingen;V;Venstre;1;Bjørn Hegstad;1942;M;J;J
1851;Lødingen;V;Venstre;2;Beth-Astrid Jensen;1959;K;J;J
1851;Lødingen;V;Venstre;3;Roger Tveit;1965;M;N;J
1851;Lødingen;V;Venstre;4;Gro Kanstad;1953;K;N;J
1851;Lødingen;V;Venstre;5;Berit Marie F Martinussen;1950;K;N;J
1851;Lødingen;V;Venstre;6;Sølve Jan Berg;1956;M;N;J
1851;Lødingen;V;Venstre;7;Marcel Danielsen Hansen;1990;M;N;J
1851;Lødingen;V;Venstre;8;Solveig Storjord Hanssen;1956;K;N;J
1851;Lødingen;V;Venstre;9;Torunn Kristine Rinø;1950;K;N;J
1851;Lødingen;V;Venstre;10;Ola Andersen;1962;M;N;J
1851;Lødingen;V;Venstre;11;Sture Tronstad;1963;M;N;J
1851;Lødingen;V;Venstre;12;Reidun Petra J Sjøvold;1938;K;N;J
1851;Lødingen;V;Venstre;13;Odd Magne Berg;1954;M;N;J
1851;Lødingen;V;Venstre;14;Torill Svendsen;1962;K;N;J
1851;Lødingen;V;Venstre;15;Bjørn Bøe;1930;M;N;J
1851;Lødingen;V;Venstre;16;Arvid Henriksen;1956;M;N;J
1851;Lødingen;V;Venstre;17;Arvid Terning;1929;M;N;J
1851;Lødingen;V;Venstre;18;Liv Ellingsen;1940;K;N;J
1852;Tjeldsund;A;Det norske Arbeiderparti;1;Bjørn Olaf Hanssen;1955;M;J;J
1852;Tjeldsund;A;Det norske Arbeiderparti;2;Aina Instanes;1967;K;J;J
1852;Tjeldsund;A;Det norske Arbeiderparti;3;Evald Joakimsen;1959;M;J;J
1852;Tjeldsund;A;Det norske Arbeiderparti;4;Ove Berg;1960;M;N;J
1852;Tjeldsund;A;Det norske Arbeiderparti;5;Silje Elvenes Liseth;1990;K;N;J
1852;Tjeldsund;A;Det norske Arbeiderparti;6;Jostein Lunde;1956;M;N;J
1852;Tjeldsund;A;Det norske Arbeiderparti;7;Eli Harriet Hartvigsen;1967;K;N;J
1852;Tjeldsund;A;Det norske Arbeiderparti;8;Vårinn L Dietel Hanssen;1957;K;N;J
1852;Tjeldsund;A;Det norske Arbeiderparti;9;Alf Bakkland;1971;M;N;J
1852;Tjeldsund;A;Det norske Arbeiderparti;10;Hans Henrik Pettersen;1948;M;N;J
1852;Tjeldsund;A;Det norske Arbeiderparti;11;Reidar Karlsen;1957;M;N;J
1852;Tjeldsund;A;Det norske Arbeiderparti;12;Heidi Skarsem;1959;K;N;J
1852;Tjeldsund;A;Det norske Arbeiderparti;13;Grete Eivik;1958;K;N;J
1852;Tjeldsund;A;Det norske Arbeiderparti;14;Lars Børge Hartvigsen;1961;M;N;J
1852;Tjeldsund;A;Det norske Arbeiderparti;15;Arne Bang Johansen;1974;M;N;J
1852;Tjeldsund;A;Det norske Arbeiderparti;16;Margunn O Thomassen;1957;K;N;J
1852;Tjeldsund;A;Det norske Arbeiderparti;17;Nancy Mathilde Thomassen;1947;K;N;J
1852;Tjeldsund;A;Det norske Arbeiderparti;18;Tor Anders Hustad;1970;M;N;J
1852;Tjeldsund;A;Det norske Arbeiderparti;19;Marit Olga Pettersen;1961;K;N;J
1852;Tjeldsund;BFKH;Bygdelista Fiskefjord - Kongsvik - Hårvik;1;Stig Are Finn Kristensen;1945;M;J;J
1852;Tjeldsund;BFKH;Bygdelista Fiskefjord - Kongsvik - Hårvik;2;Håvar Arne S Laupstad;1946;M;J;J
1852;Tjeldsund;BFKH;Bygdelista Fiskefjord - Kongsvik - Hårvik;3;Svein Arvid Thoresen;1946;M;N;J
1852;Tjeldsund;BFKH;Bygdelista Fiskefjord - Kongsvik - Hårvik;4;Jorunn K Kristensen;1952;K;N;J
1852;Tjeldsund;BFKH;Bygdelista Fiskefjord - Kongsvik - Hårvik;5;Ove Vangen;1984;M;N;J
1852;Tjeldsund;BFKH;Bygdelista Fiskefjord - Kongsvik - Hårvik;6;Fam-Marlen H Laupstad;1989;K;N;J
1852;Tjeldsund;BFKH;Bygdelista Fiskefjord - Kongsvik - Hårvik;7;Harry Leif Eilertsen;1943;M;N;J
1852;Tjeldsund;BFKH;Bygdelista Fiskefjord - Kongsvik - Hårvik;8;Owe Kristensen;1967;M;N;J
1852;Tjeldsund;BFKH;Bygdelista Fiskefjord - Kongsvik - Hårvik;9;Roald Herleiv Morfjord;1932;M;N;J
1852;Tjeldsund;BFKH;Bygdelista Fiskefjord - Kongsvik - Hårvik;10;Arne Raymond Kristensen;1979;M;N;J
1852;Tjeldsund;BFKH;Bygdelista Fiskefjord - Kongsvik - Hårvik;11;Dag Sæter;1970;M;N;J
1852;Tjeldsund;BFKH;Bygdelista Fiskefjord - Kongsvik - Hårvik;12;Arne Ingvald Kingswick;1949;M;N;J
1852;Tjeldsund;FRP;Fremskrittspartiet;1;Jorunn Heidi Olsen;1966;K;J;J
1852;Tjeldsund;FRP;Fremskrittspartiet;2;Karl-Albert Kjerstad;1960;M;J;J
1852;Tjeldsund;FRP;Fremskrittspartiet;3;Laura Gyltnes Tollefsen;1980;K;N;J
1852;Tjeldsund;FRP;Fremskrittspartiet;4;Magne Erling Tore Bømark;1959;M;N;J
1852;Tjeldsund;FRP;Fremskrittspartiet;5;Ann Helen Sommarset;1980;K;N;J
1852;Tjeldsund;FRP;Fremskrittspartiet;6;Svein Kåre Hansen;1961;M;N;J
1852;Tjeldsund;FRP;Fremskrittspartiet;7;Kirsti H Ramstad;1939;K;N;J
1852;Tjeldsund;FRP;Fremskrittspartiet;8;Andre Kr J Henriksen;1971;M;N;J
1852;Tjeldsund;FRP;Fremskrittspartiet;9;Maria D P B D O Kjerstad;1981;K;N;J
1852;Tjeldsund;FRP;Fremskrittspartiet;10;Kyrre Grotnes;1964;M;N;J
1852;Tjeldsund;FRP;Fremskrittspartiet;11;Sandra Marie Ranang;1989;K;N;J
1852;Tjeldsund;FRP;Fremskrittspartiet;12;Joakim Olsen;1992;M;N;J
1852;Tjeldsund;H;Høyre;1;Bjørnar Osvald Pettersen;1953;M;J;J
1852;Tjeldsund;H;Høyre;2;Jan Helge Hardersen;1962;M;J;J
1852;Tjeldsund;H;Høyre;3;Jostein Helge Aarsund;1943;M;J;J
1852;Tjeldsund;H;Høyre;4;Oddny Elisabet Dalen;1965;K;J;J
1852;Tjeldsund;H;Høyre;5;Ann-Karin Hoff;1959;K;N;J
1852;Tjeldsund;H;Høyre;6;Anita Aarsund;1968;K;N;J
1852;Tjeldsund;H;Høyre;7;Liv Kristin Johnsen;1968;K;N;J
1852;Tjeldsund;H;Høyre;8;Gjøran Sommarset;1981;M;N;J
1852;Tjeldsund;H;Høyre;9;Hermod Inge Steen;1951;M;N;J
1852;Tjeldsund;H;Høyre;10;Thorbjørn Solås;1964;M;N;J
1852;Tjeldsund;H;Høyre;11;Øyvind Movik;1967;M;N;J
1852;Tjeldsund;H;Høyre;12;Wenche Irene Hansen;1970;K;N;J
1852;Tjeldsund;H;Høyre;13;Gisle Hoff;1959;M;N;J
1852;Tjeldsund;H;Høyre;14;Inger Johanne Svendsen;1954;K;N;J
1852;Tjeldsund;H;Høyre;15;Øystein Bakken;1977;M;N;J
1852;Tjeldsund;H;Høyre;16;Ruth Emilie Fjelldahl;1941;K;N;J
1852;Tjeldsund;H;Høyre;17;Bjørnar Andreas Johansen;1947;M;N;J
1852;Tjeldsund;H;Høyre;18;Alf Magnar Hansen;1966;M;N;J
1852;Tjeldsund;H;Høyre;19;Kristina E Lindahl;1959;K;N;J
1852;Tjeldsund;H;Høyre;20;Peder Arnliot Pedersen;1928;M;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;1;Gunnhill Margy Andreassen;1949;K;J;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;2;Kent Anders Kristensen;1971;M;J;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;3;Solveig Pauline Einarsen;1963;K;J;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;4;Gunnar Flygel;1954;M;J;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;5;Mona Bjerkaas Larsen;1973;K;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;6;Magne Andreas S Huva;1964;M;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;7;Linda Therese Gundersen;1973;K;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;8;Torfinn Pedersen;1943;M;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;9;Gunn Eva Hveding;1972;K;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;10;Hugo Einan;1950;M;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;11;Rigmor Sofie Berntsen;1949;K;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;12;Kjartan Arild Mathisen;1939;M;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;13;Solfrid Beathe Johnsen;1951;K;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;14;Erik Anders Hanssen;1963;M;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;15;Hilda Torbjørg Bendiksen;1945;K;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;16;Kjetil Arntsen;1971;M;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;17;Øystein Wahlmann;1949;M;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;18;Eirin Kristensen;1955;K;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;19;Rainer G Gundersen;1969;M;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;20;Agnethe Catharina Ursin;1980;K;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;21;Vegar Eskil Paulsen;1970;M;N;J
1852;Tjeldsund;HTL;Hinnøysiden tverrpolitiske liste;22;Reidar Angell;1942;M;N;J
1852;Tjeldsund;SP;Senterpartiet;1;Eivind J Kristoffersen;1948;M;J;J
1852;Tjeldsund;SP;Senterpartiet;2;Trond Bang Johansen;1948;M;N;J
1852;Tjeldsund;SP;Senterpartiet;3;Aud Nelly Karine Pedersen;1942;K;N;J
1852;Tjeldsund;SP;Senterpartiet;4;Rolf Eirik Sørensen;1973;M;N;J
1852;Tjeldsund;SP;Senterpartiet;5;Elling A Benjaminsen;1966;M;N;J
1852;Tjeldsund;SP;Senterpartiet;6;May-Britt Nilsen;1957;K;N;J
1852;Tjeldsund;SP;Senterpartiet;7;Hermod J A Kristoffersen;1956;M;N;J
1852;Tjeldsund;SP;Senterpartiet;8;Magne Pedersen;1967;M;N;J
1852;Tjeldsund;SP;Senterpartiet;9;Siril Kristoffersen;1986;K;N;J
1852;Tjeldsund;SP;Senterpartiet;10;Jan Bjørn O Kristiansen;1944;M;N;J
1852;Tjeldsund;SP;Senterpartiet;11;Randi Steinmo Pedersen;1948;K;N;J
1852;Tjeldsund;SP;Senterpartiet;12;Bjørg Johanne Sørensen;1947;K;N;J
1852;Tjeldsund;SP;Senterpartiet;13;John Arne Pedersen;1947;M;N;J
1852;Tjeldsund;SP;Senterpartiet;14;Inger-M S Kristoffersen;1947;K;N;J
1852;Tjeldsund;SP;Senterpartiet;15;Kåre Edgar P Miklegard;1943;M;N;J
1853;Evenes;A;Det norske Arbeiderparti;1;Trude Hagland, Liland;1966;K;J;J
1853;Evenes;A;Det norske Arbeiderparti;2;Arne Martin Hauan, Bogen;1947;M;J;J
1853;Evenes;A;Det norske Arbeiderparti;3;Aina Heimdal, Bogen;1952;K;N;J
1853;Evenes;A;Det norske Arbeiderparti;4;Terje Ingve Bartholsen, Liland;1963;M;N;J
1853;Evenes;A;Det norske Arbeiderparti;5;Agnes Ellen Bartholsen, Leiros;1992;K;N;J
1853;Evenes;A;Det norske Arbeiderparti;6;Alf Magnar Kolsing, Skar;1960;M;N;J
1853;Evenes;A;Det norske Arbeiderparti;7;Heidi Olsborg, Lakså;1968;K;N;J
1853;Evenes;A;Det norske Arbeiderparti;8;Oddvin Inge Storelv, Evenesmark;1951;M;N;J
1853;Evenes;A;Det norske Arbeiderparti;9;Tove Solberg, Bogen;1965;K;N;J
1853;Evenes;A;Det norske Arbeiderparti;10;Oddbjørn H. Martinussen, Bogen;1960;M;N;J
1853;Evenes;A;Det norske Arbeiderparti;11;Bodil Elin Kvammen Nygård, Bogen;1952;K;N;J
1853;Evenes;A;Det norske Arbeiderparti;12;Rolf Moholt, Tårstad;1942;M;N;J
1853;Evenes;A;Det norske Arbeiderparti;13;Bjørn-Ivar Kirkestuen, Bogen;1954;M;N;J
1853;Evenes;A;Det norske Arbeiderparti;14;Per Melzer, Liland;1963;M;N;J
1853;Evenes;A;Det norske Arbeiderparti;15;Inge Nikolai Amundsen;1943;M;N;J
1853;Evenes;A;Det norske Arbeiderparti;16;Steinar Yttervik, Skar;1944;M;N;J
1853;Evenes;A;Det norske Arbeiderparti;17;Kåre Korneliussen, Bogen;1954;M;N;J
1853;Evenes;FRP;Fremskrittspartiet;1;Jan Ove Sandvik, Liland;1981;M;J;J
1853;Evenes;FRP;Fremskrittspartiet;2;Sidsel Haldorsen, Leiros;1947;K;J;J
1853;Evenes;FRP;Fremskrittspartiet;3;Bjørn Åge Marthinussen, Leiros;1965;M;N;J
1853;Evenes;FRP;Fremskrittspartiet;4;Oddvar Berg, Liland;1934;M;N;J
1853;Evenes;FRP;Fremskrittspartiet;5;Knut Strand, Bogen;1954;M;N;J
1853;Evenes;FRP;Fremskrittspartiet;6;Sissel Eitran, Liland;1952;K;N;J
1853;Evenes;FRP;Fremskrittspartiet;7;Jørn Vidar Goos, Tårstad;1971;M;N;J
1853;Evenes;FRP;Fremskrittspartiet;8;Liv Juliebø, Lakså;1929;K;N;J
1853;Evenes;H;Høyre;1;Jardar Jensen, Evenes;1957;M;J;J
1853;Evenes;H;Høyre;2;Svein Erik Kristiansen, Bogen;1978;M;N;J
1853;Evenes;H;Høyre;3;Sisilja Viksund, Tårstad;1983;K;N;J
1853;Evenes;H;Høyre;4;Petter Paulsen, Liland;1958;M;N;J
1853;Evenes;H;Høyre;5;Sissel Lind Høgås, Tårstad;1971;K;N;J
1853;Evenes;H;Høyre;6;Ragnar Fronth, Lenvik;1950;M;N;J
1853;Evenes;H;Høyre;7;Rune Hamnes, Liland;1968;M;N;J
1853;Evenes;H;Høyre;8;Sandra Svendgård, Bogen;1992;K;N;J
1853;Evenes;H;Høyre;9;Kim Rune Røkenes, Liland;1983;M;N;J
1853;Evenes;H;Høyre;10;Viveka Teräs, Snubba;1974;K;N;J
1853;Evenes;H;Høyre;11;Frank Høgås, Tårstad;1969;M;N;J
1853;Evenes;H;Høyre;12;Sissel Storelv, Fjellkroken;1949;K;N;J
1853;Evenes;H;Høyre;13;Marianne Bergvik, Bogen;1974;K;N;J
1853;Evenes;H;Høyre;14;Trond Vegard Bakkejord, Liland;1980;M;N;J
1853;Evenes;H;Høyre;15;Monica Nilssen, Bogen;1973;K;N;J
1853;Evenes;H;Høyre;16;Hans Johnny Nilssen, Bogen;1963;M;N;J
1853;Evenes;H;Høyre;17;Inger-May Jordan, Lakså;1945;K;N;J
1853;Evenes;H;Høyre;18;Håkon Solaas, Liland;1962;M;N;J
1853;Evenes;H;Høyre;19;Gunvald Storelv, Evenesmark;1954;M;N;J
1853;Evenes;H;Høyre;20;Anbjørg Sørensen, Liland;1939;K;N;J
1853;Evenes;SP;Senterpartiet;1;Svein Nilsen, Leiros;1960;M;J;J
1853;Evenes;SP;Senterpartiet;2;Brit Kristiansen Alseth, Bogen;1951;K;N;J
1853;Evenes;SP;Senterpartiet;3;Tone Aksberg Stunes, Stunes;1981;K;N;J
1853;Evenes;SP;Senterpartiet;4;Idar Danielsen, Evenesmark;1957;M;N;J
1853;Evenes;SP;Senterpartiet;5;Anna Karoline Haldorsen, Leiros;1982;K;N;J
1853;Evenes;SP;Senterpartiet;6;Terje Myrvang, Tårstad;1963;M;N;J
1853;Evenes;SP;Senterpartiet;7;Sissel Fjellaksel, Myrnes;1958;K;N;J
1853;Evenes;SP;Senterpartiet;8;Birgitte Rørvik Bruun, Tårstad;1978;K;N;J
1853;Evenes;SP;Senterpartiet;9;Bjørn Tversland, dragvik;1958;M;N;J
1853;Evenes;SP;Senterpartiet;10;Merete Myrvang, Tårstad;1969;K;N;J
1853;Evenes;SP;Senterpartiet;11;Torgeir Hansen, Leiros;1971;M;N;J
1853;Evenes;SP;Senterpartiet;12;Edna Ryland, Tårstad;1951;K;N;J
1853;Evenes;SP;Senterpartiet;13;Ivar Klæboe, Liland;1945;M;N;J
1853;Evenes;SP;Senterpartiet;14;Kolbjørn Larsen, Tårstad;1974;M;N;J
1853;Evenes;SP;Senterpartiet;15;Petter Ingar Bartholsen, Leiros;1960;M;N;J
1853;Evenes;SP;Senterpartiet;16;Stein-Willy Andersen, Vegegn;1959;M;N;J
1853;Evenes;SP;Senterpartiet;17;Øystein Harry Martinussen, Dalhaug;1953;M;N;J
1853;Evenes;SV;Sosialistisk Venstreparti;1;Ekatarina Amundsen, Liland;1966;K;N;J
1853;Evenes;SV;Sosialistisk Venstreparti;2;Sondre Strømsnes MArkusson, Liland;1980;M;N;J
1853;Evenes;SV;Sosialistisk Venstreparti;3;Ellen Kristin Riise;1974;K;N;J
1853;Evenes;SV;Sosialistisk Venstreparti;4;Åse Elvemo, Leiros;1961;K;N;J
1853;Evenes;SV;Sosialistisk Venstreparti;5;Marit Martinussen, Bogen;1967;K;N;J
1853;Evenes;SV;Sosialistisk Venstreparti;6;Knut Erik Hansen, Liland;1951;M;N;J
1853;Evenes;SV;Sosialistisk Venstreparti;7;Elizaveta Amundsen, Liland;1993;K;N;J
1853;Evenes;SV;Sosialistisk Venstreparti;8;Madelen Wolden Sandnes, Bogen;1993;K;N;J
1853;Evenes;SV;Sosialistisk Venstreparti;9;Odin Strømsnes Markusson;1985;M;N;J
1853;Evenes;SV;Sosialistisk Venstreparti;10;Linn-Anita Lindal Ravn, Liland;1979;K;N;J
1853;Evenes;SV;Sosialistisk Venstreparti;11;Stein Erik Eilertsen, Snubba;1966;M;N;J
1853;Evenes;SV;Sosialistisk Venstreparti;12;Marita Sørensen Solaas, Liland;1989;K;N;J
1853;Evenes;SV;Sosialistisk Venstreparti;13;Steinar Solaas, Liland;1965;M;N;J
1853;Evenes;SV;Sosialistisk Venstreparti;14;Siv Unstad, Liland;1955;K;N;J
1853;Evenes;SV;Sosialistisk Venstreparti;15;Kjersti MArkusson;1955;K;N;J
1854;Ballangen;A;Det norske Arbeiderparti;1;Bodil Erna Tokle;1962;K;J;J
1854;Ballangen;A;Det norske Arbeiderparti;2;Hermod Halvard Amundsen;1944;M;J;J
1854;Ballangen;A;Det norske Arbeiderparti;3;Gunn Hilde Samuelsen;1966;K;N;J
1854;Ballangen;A;Det norske Arbeiderparti;4;Olav Martin J. Elvenes;1944;M;N;J
1854;Ballangen;A;Det norske Arbeiderparti;5;Isabel Caroline W. Larsen;1992;K;N;J
1854;Ballangen;A;Det norske Arbeiderparti;6;Per-Martin N. Olsen;1990;M;N;J
1854;Ballangen;A;Det norske Arbeiderparti;7;Gunn-Allis Grønnli;1962;K;N;J
1854;Ballangen;A;Det norske Arbeiderparti;8;Torgunn Ann K. Kristiansen;1962;K;N;J
1854;Ballangen;A;Det norske Arbeiderparti;9;Alf Tore Norheim;1964;M;N;J
1854;Ballangen;A;Det norske Arbeiderparti;10;Julianne Høvik;1992;K;N;J
1854;Ballangen;A;Det norske Arbeiderparti;11;Olav Henry Steinland;1938;M;N;J
1854;Ballangen;A;Det norske Arbeiderparti;12;Magnus Johan Fjellstad;1937;M;N;J
1854;Ballangen;A;Det norske Arbeiderparti;13;Jack-Ivan Mikalsen;1952;M;N;J
1854;Ballangen;A;Det norske Arbeiderparti;14;Johannes Nikolaisen;1938;M;N;J
1854;Ballangen;FRP;Fremskrittspartiet;1;Bjørn Israelsen;1953;M;J;J
1854;Ballangen;FRP;Fremskrittspartiet;2;Frank W. D. Johannessen;1955;M;J;J
1854;Ballangen;FRP;Fremskrittspartiet;3;Trond-Eirik Johansen;1978;M;J;J
1854;Ballangen;FRP;Fremskrittspartiet;4;John Arild Hanssen;1963;M;J;J
1854;Ballangen;FRP;Fremskrittspartiet;5;Karl-Otto Kaati;1951;M;N;J
1854;Ballangen;FRP;Fremskrittspartiet;6;Frode nordtømme;1978;M;N;J
1854;Ballangen;FRP;Fremskrittspartiet;7;Mona Øyvor Larsen;1974;K;N;J
1854;Ballangen;FRP;Fremskrittspartiet;8;Martin Skårstad;1945;M;N;J
1854;Ballangen;FRP;Fremskrittspartiet;9;Viggo Ivar Dypvik;1937;M;N;J
1854;Ballangen;H;Høyre;1;Anne Rita Nicklasson;1964;K;J;J
1854;Ballangen;H;Høyre;2;Tore Wiik;1960;M;J;J
1854;Ballangen;H;Høyre;3;Helene Gabrielsen;1982;K;N;J
1854;Ballangen;H;Høyre;4;Tor-Einar Olaussen;1966;M;N;J
1854;Ballangen;H;Høyre;5;Petter Eirik Lind;1970;M;N;J
1854;Ballangen;H;Høyre;6;Monica Kristin Svensson;1983;K;N;J
1854;Ballangen;H;Høyre;7;Rune Sørslett;1976;M;N;J
1854;Ballangen;H;Høyre;8;Tonje Arntsen Rønnevig;1968;K;N;J
1854;Ballangen;H;Høyre;9;Tommy Mikal Kilavik;1988;M;N;J
1854;Ballangen;H;Høyre;10;Johan Gunnar Mathisen;1951;M;N;J
1854;Ballangen;H;Høyre;11;Jorun Lisbeth Kilavik;1961;K;N;J
1854;Ballangen;H;Høyre;12;Frank Håkon Hansen;1962;M;N;J
1854;Ballangen;H;Høyre;13;Ivar Hans Meidar Skoglund;1944;M;N;J
1854;Ballangen;H;Høyre;14;Marius Mathisen;1993;M;N;J
1854;Ballangen;H;Høyre;15;Vidar Arne Johansen;1958;M;N;J
1854;Ballangen;H;Høyre;16;Kirsten Mari Karlsen;1956;K;N;J
1854;Ballangen;H;Høyre;17;Jørn Egil Wiik;1953;M;N;J
1854;Ballangen;H;Høyre;18;Richard Magne Pettersen;1947;M;N;J
1854;Ballangen;H;Høyre;19;Stian Wiik;1990;M;N;J
1854;Ballangen;H;Høyre;20;Janita Elisabeth Sørensen;1958;K;N;J
1854;Ballangen;H;Høyre;21;Trond Inge Wikstrøm;1944;M;N;J
1854;Ballangen;H;Høyre;22;Jan Andreas Danielsen;1947;M;N;J
1854;Ballangen;KRF;Kristelig Folkeparti;1;Jahn Aage Olsen;1946;M;J;J
1854;Ballangen;KRF;Kristelig Folkeparti;2;Heidi Irene Hvaal Leiros;1959;K;J;J
1854;Ballangen;KRF;Kristelig Folkeparti;3;Helge Leidulf Hveding;1940;M;N;J
1854;Ballangen;KRF;Kristelig Folkeparti;4;Lillian Katrine Sletteng;1983;K;N;J
1854;Ballangen;KRF;Kristelig Folkeparti;5;Atle Thorstensen;1969;M;N;J
1854;Ballangen;KRF;Kristelig Folkeparti;6;Rannveig Hariet Sletteng;1954;K;N;J
1854;Ballangen;KRF;Kristelig Folkeparti;7;Jan Egil Ingebretsen;1973;M;N;J
1854;Ballangen;KRF;Kristelig Folkeparti;8;Daniel M. A. Framvik;1978;M;N;J
1854;Ballangen;KRF;Kristelig Folkeparti;9;Solfrid K. P. Pedersen;1951;K;N;J
